previous_sub_count,last_updated,average_per_second,average_per_minute,average_per_day
"4350000","2024-05-28T07:19:34.937Z","22.271714922048996","1336.3028953229398","1924276.1692650332"
"4360000","2024-05-28T07:26:59.229Z","22.52252252252252","1351.3513513513512","1945945.9459459458"
"4370000","2024-05-28T07:34:26.193Z","22.42152466367713","1345.2914798206277","1937219.730941704"
"4380000","2024-05-28T07:41:49.245Z","22.573363431151243","1354.4018058690747","1950338.6004514673"
"4390000","2024-05-28T07:49:11.271Z","22.624434389140273","1357.4660633484164","1954751.1312217196"
"4400000","2024-05-28T07:56:36.484Z","22.471910112359552","1348.3146067415732","1941573.0337078653"
"4410000","2024-05-28T08:04:01.756Z","22.471910112359552","1348.3146067415732","1941573.0337078653"
"4420000","2024-05-28T08:11:22.798Z","22.675736961451246","1360.5442176870747","1959183.6734693877"
"4430000","2024-05-28T08:18:46.142Z","22.573363431151243","1354.4018058690747","1950338.6004514673"
"4440000","2024-05-28T08:26:13.112Z","22.42152466367713","1345.2914798206277","1937219.730941704"
"4450000","2024-05-28T08:33:48.300Z","21.978021978021978","1318.6813186813188","1898901.0989010988"
"4460000","2024-05-28T08:41:23.512Z","21.978021978021978","1318.6813186813188","1898901.0989010988"
"4470000","2024-05-28T08:49:01.711Z","21.83406113537118","1310.0436681222707","1886462.8820960699"
"4480000","2024-05-28T08:56:36.822Z","21.978021978021978","1318.6813186813188","1898901.0989010988"
"4490000","2024-05-28T09:04:35.437Z","20.92050209205021","1255.2301255230127","1807531.380753138"
"4500000","2024-05-28T09:13:03.566Z","19.68503937007874","1181.1023622047244","1700787.4015748033"
"4510000","2024-05-28T09:20:46.160Z","21.645021645021647","1298.7012987012988","1870129.8701298703"
"4520000","2024-05-28T09:28:44.827Z","20.92050209205021","1255.2301255230127","1807531.380753138"
"4530000","2024-05-28T09:36:39.517Z","21.09704641350211","1265.8227848101267","1822784.8101265822"
"4540000","2024-05-28T09:44:33.604Z","21.09704641350211","1265.8227848101267","1822784.8101265822"
